

#ID = 
#TYPE = Probe type, e.g. cDNA_clone for probes derived from a cDNA clone
#ReporterID = Brief probe ID/name, e.g. ID for the cDNA clone used to produce probe
#GeneName = Gene description annotation for probe
#GeneSymbol = Gene symbol annotation for probe
#UniGeneCluster = UniGene cluster ID annotation for probe
#UniGeneBuild = The UniGene build from which probe annotations were collected
#GB_LIST = GeneBank accession and/or RefSeq number annotation for probe
#EntrezGene = Entrez ID annotation for probe
#vector = cDNA clone vector name
#InsertLength = Length of vector insert
#ARRAY_BLOCK = Array block number, i.e. a number from 1 to 48
#BLOCK_COLUMN = Column within array block
#BLOCK_ROW = Row within array block
#SPOT_ID = spot identifier
#CLONE_ID = IMAGE clone identifier
ID	TYPE	ReporterID	GeneName	GeneSymbol	UniGeneCluster	UniGeneBuild	GB_LIST	EntrezGene	vector	InsertLength	ARRAY_BLOCK	BLOCK_COLUMN	BLOCK_ROW	SPOT_ID	CLONE_ID
14077	cDNA_clone	IMAGE:142678	FERM domain containing 4B	FRMD4B	Hs.371681	188	R71035,  AB023230	23150	pT3T7-Pac	820	25	13	11		
14078	cDNA_clone	IMAGE:1506945	N/A	N/A	N/A	188		N/A	pT3T7-Pac	1107	25	14	11		IMAGE:1506945
14079	cDNA_clone	IMAGE:1506970	MRNA; cDNA DKFZp586I041 (from clone DKFZp586I041)	N/A	Hs.130138	188	AA905507,  AK125418	N/A	pT3T7-Pac	1000	25	15	11		
14080	cDNA_clone	IMAGE:1523391	OTU domain containing 5	DKFZp761A052	Hs.496098	188	AA905156,  NM_017602	55593	pT3T7-Pac	924	25	16	11		
14081	cDNA_clone	IMAGE:1535263	Nuclear receptor co-repressor 1	NCOR1	Hs.462323	188	AA918483,  NM_006311	9611	pT3T7-Pac	2000	25	17	11		
14082	cDNA_clone	IMAGE:1527063	Interferon-induced protein with tetratricopeptide repeats 2	IFIT2	Hs.437609	188	AA917505,  NM_001547	3433	pT3T7-Pac	1697	25	18	11		
14083	cDNA_clone	IMAGE:1527133	Transcribed locus	N/A	Hs.126552	188	AA916567,  BX106981	N/A	pT3T7-Pac	968	25	19	11		
14084	cDNA_clone	IMAGE:785417	Ubiquitin-conjugating enzyme E2, J1 (UBC6 homolog, yeast)	UBE2J1	Hs.163776	188	AA476626,  NM_016021	51465	pT3T7-Pac	1768	25	20	11		
14085	cDNA_clone	IMAGE:753071	Pleckstrin homology-like domain, family A, member 1	PHLDA1	Hs.484885	188	AA436592,  NM_007350	22822; 652993	pT3T7-Pac	779	25	21	11		
14086	cDNA_clone	IMAGE:753984	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 6	PRMT7	Hs.502335	188	AA479998,  NM_003983	54496; 9057	pT3T7-Pac	650	25	22	11		
14087	cDNA_clone	IMAGE:753993	DEP domain containing 2	DEPDC2	Hs.169943	188	AA480009,  NM_024870	80243	pT3T7-Pac	1176	25	23	11		
14088	cDNA_clone	IMAGE:786525	CDNA FLJ36181 fis, clone TESTI2026794	N/A	Hs.569830	188	AA452113,  AK093500	N/A	pT3T7-Pac	1145	25	24	11		
14089	cDNA_clone	IMAGE:344049	Host cell factor C1 (VP16-accessory protein)	HCFC1	Hs.83634	188	W73732,  NM_005334	3054	pT3T7-Pac	758	25	1	12		
14090	cDNA_clone	IMAGE:827165	Zinc finger, BED-type containing 4	ZBED4	Hs.475208	188	AA521298,  NM_014838	9889	pT3T7-Pac	1000	25	2	12		
14091	cDNA_clone	IMAGE:827197	Apoptosis-related protein PNAS-1	FLJ39616	Hs.333120	188	AA521316,  NM_016534	51275	pT3T7-Pac	961	25	3	12		
14092	cDNA_clone	IMAGE:815013	RAS guanyl releasing protein 3 (calcium and DAG-regulated)	RASGRP3	Hs.143674	188	AA465095,  NM_170672	25780	pT3T7-Pac	1500	25	4	12		
14093	cDNA_clone	IMAGE:814432	Coiled-coil domain containing 34	NY-REN-41	Hs.143733	188	AA458934,  NM_080654	91057	pT3T7-Pac	1176	25	5	12		
14094	cDNA_clone	IMAGE:746152	Chromosome 14 open reading frame 32	C14orf32	Hs.437831	188	AA419614,  NM_144578	93487	pT3T7-Pac	1842	25	6	12		
14095	cDNA_clone	IMAGE:455207	Hypothetical protein FLJ20718	FLJ20718	Hs.313917	188	AA676914,  NM_017939	55027	pT3T7-Pac	888	25	7	12		
14096	cDNA_clone	IMAGE:455275	Isochorismatase domain containing 2	FLJ23469	Hs.467306	188	AA677575,  NM_024710	79763	pT3T7-Pac	1000	25	8	12		
14097	cDNA_clone	IMAGE:825649	Jumonji domain containing 2A|Similar to RIKEN cDNA 4933437K13	JMJD2A|LOC92017	MULTIPLE: Hs.155983|Hs.177894	188	AA505066	9682|92017	pT3T7-Pac	1145	25	9	12		
14098	cDNA_clone	IMAGE:1637647	Progesterone receptor	PGR	Hs.368072	188	AI000415,  NM_000926	5241	pT3T7-Pac	1225	25	10	12		
14099	cDNA_clone	IMAGE:1639336	Full-length cDNA clone CS0DE004YM07 of Placenta of Homo sapiens (human)	N/A	Hs.133910	188	AI024803,  AL540896	N/A	pT3T7-Pac	965	25	11	12		
14100	cDNA_clone	IMAGE:1639349	Transcribed locus	N/A	Hs.131570	188	AI024830,  BU568218	N/A	pT3T7-Pac	1000	25	12	12		
14101	cDNA_clone	IMAGE:1639381	Transcribed locus, weakly similar to XP_209041.2 PREDICTED: similar to KIAA1503 protein [Homo sapiens]	N/A	Hs.131585	188	AI025043,  BU661100	N/A	pT3T7-Pac	807	25	13	12		
14102	cDNA_clone	IMAGE:1643101	Family with sequence similarity 7, member A2	FAM7A2	Hs.444306	188	AI025345,  AK024236	89839; 440261	pT3T7-Pac	1159	25	14	12		
14103	cDNA_clone	IMAGE:1517212	Notch homolog 1, translocation-associated (Drosophila)	NOTCH1	Hs.495473	188	AA903201,  NM_017617	4851	pT3T7-Pac	1446	25	15	12		
14104	cDNA_clone	IMAGE:147655	MRNA; cDNA DKFZp686D09113 (from clone DKFZp686D09113)	N/A	Hs.438763	188	R81903,  CA421480	N/A	pT3T7-Pac	899	25	16	12		
14105	cDNA_clone	IMAGE:147709	Cytochrome P450, family 11, subfamily A, polypeptide 1	CYP11A1	Hs.303980	188	NM_000781	1583	pT3T7-Pac	1041	25	17	12		
14106	cDNA_clone	IMAGE:156551	Formin 2	FMN2	Hs.24889	188	R73539,  NM_020066	56776	pT3T7-Pac	1248	25	18	12		
14107	cDNA_clone	IMAGE:246041	Mitochondrial ribosomal protein S35	MRPS35	Hs.311072	188	N72780,  NM_021821	60488	pT3T7-Pac	888	25	19	12		
14108	cDNA_clone	IMAGE:842980	Developmentally regulated GTP binding protein 1	DRG1	Hs.115242	188	AA488466,  NM_004147	4733	pBluescriptSK-	1393	25	20	12		
14109	cDNA_clone	IMAGE:294892	IGF-II mRNA-binding protein 2	IMP-2	Hs.35354	188	N99491,  NM_006548	10644	pT3T7-Pac	1000	25	21	12		
14110	cDNA_clone	IMAGE:461655	Thyroid adenoma associated	THADA	Hs.369592	188	AA779912,  NM_022065	63892	pT3T7-Pac	1393	25	22	12		
14111	cDNA_clone	IMAGE:824879	Nudix (nucleoside diphosphate linked moiety X)-type motif 16-like 1	SDOS	Hs.513315	188	AA488886,  NM_032349	84309	pT3T7-Pac	924	25	23	12		
14112	cDNA_clone	IMAGE:462635	LUC7-like 2 (S. cerevisiae)	LUC7L2	Hs.530118	188	AA704990,  NM_016019	51631	pT3T7-Pac	878	25	24	12		
14113	cDNA_clone	IMAGE:47355	N/A	N/A	N/A	188	H10980	N/A	LafmBA	1919	25	1	13		
14114	cDNA_clone	IMAGE:730412	Chromosome 1 open reading frame 75	FLJ10874	Hs.445386	188	AA469966,  NM_018252	55248	pT3T7-Pac	1328	25	2	13		
14115	cDNA_clone	IMAGE:773345	Chromosome 8 open reading frame 52	FLJ20530	Hs.521693	188	AA425641,  NM_017864	55656	pT3T7-Pac	1383	25	3	13		
14116	cDNA_clone	IMAGE:730730	Aldo-keto reductase family 1, member C-like 2	AKR1CL2	Hs.558559	188	AA435984,  NM_031436	83592	pT3T7-Pac	728	25	4	13		
14117	cDNA_clone	IMAGE:730018	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)	SUGT1	Hs.281902	188	AA470048,  NM_006704	10910	pT3T7-Pac	1000	25	5	13		
14118	cDNA_clone	IMAGE:770888	Cyclin I	CCNI	Hs.518827	188	AA434408,  NM_006835	10983	pT3T7-Pac	2000	25	6	13		
14119	cDNA_clone	IMAGE:810947	NudE nuclear distribution gene E homolog 1 (A. nidulans)	NDE1	Hs.567518	188	AA459619,  NM_017668	54820	pT3T7-Pac	1176	25	7	13		
14120	cDNA_clone	IMAGE:362614	WD repeat and FYVE domain containing 2	WDFY2	Hs.208550	188	AA018150,  NM_052950	115825	pT3T7-Pac	2000	25	8	13		
14121	cDNA_clone	IMAGE:362633	LOC440003	N/A	Hs.40814	188	AA018168,  BX107948	440003	pT3T7-Pac	1129	25	9	13		
14122	cDNA_clone	IMAGE:277266	Tripartite motif-containing 41	TRIM41	Hs.441488	188	N34395,  NM_033549	90933	pT3T7-Pac	961	25	10	13		
14123	cDNA_clone	IMAGE:264575	CAMP responsive element binding protein 5	CREB5	Hs.555906	188	N27596,  NM_182898	9586	pT3T7-Pac	1046	25	11	13		
14124	cDNA_clone	IMAGE:264604	Full length insert cDNA clone YX44E03	N/A	Hs.523822	188	N29296,  AF087999	N/A	pT3T7-Pac	867	25	12	13		
14125	cDNA_clone	IMAGE:264632	CDNA FLJ42101 fis, clone TESOP2006704	N/A	Hs.444295	188	N20244,  AK124095	N/A	pT3T7-Pac	1000	25	13	13		
14126	cDNA_clone	IMAGE:133199	Transcribed locus, weakly similar to XP_855057.1 PREDICTED: similar to LINE-1 reverse transcriptase homolog [Canis familiaris]	N/A	Hs.480097	188	CB851729	N/A	pT3T7-Pac	1041	25	14	13		
14127	cDNA_clone	IMAGE:133569	Hypothetical protein LOC203107	LOC286148	Hs.567828	188	R32563,  NM_181787	286148; 203107	pT3T7-Pac	931	25	15	13		
14128	cDNA_clone	IMAGE:133977	Karyopherin alpha 5 (importin alpha 6)	KPNA5	Hs.182971	188	R28143,  NM_002269	3841	pT3T7-Pac	779	25	16	13		
14129	cDNA_clone	IMAGE:134162	N/A	N/A	N/A	188	R31008	N/A	pT3T7-Pac	867	25	17	13		
14130	cDNA_clone	IMAGE:795500	Periplakin	PPL	Hs.192233	188	AA454209,  NM_002705	5493	pT3T7-Pac	853	25	18	13		
14131	cDNA_clone	IMAGE:364547	N/A	N/A	N/A	188	AA022978	N/A	pT3T7-Pac	837	25	19	13		
14132	cDNA_clone	IMAGE:771326	Zinc finger protein 558	ZNF558	Hs.349444	188	AA476221,  NM_144693	148156	pT3T7-Pac	1084	25	20	13		
14133	cDNA_clone	IMAGE:795358	Coatomer protein complex, subunit beta	COPB	Hs.339278	188	AA453485,  NM_016451	1315	pT3T7-Pac	788	25	21	13		
14134	cDNA_clone	IMAGE:291961	Dishevelled, dsh homolog 3 (Drosophila)	DVL3	Hs.388116	188	N73092,  NM_004423	1857	pT3T7-Pac	1328	25	22	13		
14135	cDNA_clone	IMAGE:220700	Ribosomal protein S20|Androgen-induced proliferation inhibitor	RPS20|APRIN	MULTIPLE: Hs.8102|Hs.567425	188	H93423	6224; 2926|23047	pT3T7-Pac	1084	25	23	13		
14136	cDNA_clone	IMAGE:325583	Zinc finger and BTB domain containing 4	ZBTB4	Hs.35096	188	W51743,  NM_020899	57659	pT3T7-Pac	1041	25	24	13		
14137	cDNA_clone	IMAGE:2018414	Transcribed locus, weakly similar to XP_510104.1 PREDICTED: similar to hypothetical protein FLJ25224 [Pan troglodytes]	N/A	Hs.135321	188	AI362917,  CN411892	N/A	pT3T7-Pac		25	1	14		
14138	cDNA_clone	IMAGE:203828	Glutamate dehydrogenase 1	GLUD1	Hs.500409	188	H56427,  NM_005271	2746; 2747	pT3T7-Pac		25	2	14		
14139	cDNA_clone	IMAGE:447583	Heterogeneous nuclear ribonucleoprotein H1 (H)	HNRPH1	Hs.202166	188	AA702119,  NM_005520	3187	pT3T7-Pac		25	3	14		
14140	cDNA_clone	IMAGE:1734674	CDNA FLJ26822 fis, clone PRS06638	N/A	Hs.544667	188	AI183535,  AK130332	N/A	pT3T7-Pac		25	4	14		
14141	cDNA_clone	IMAGE:278430	Kinesin family member 5C	KIF5C	Hs.435557	188	N66104,  AB011103	3800	pT3T7-Pac	626	25	5	14		
14142	cDNA_clone	IMAGE:2063982	Potassium channel, subfamily K, member 6	KCNK6	Hs.240395	188	AI377055,  NM_004823	9424	pT3T7-Pac		25	6	14		
14143	cDNA_clone	IMAGE:2073932	Hypothetical gene supported by AK130864	N/A	Hs.538259	188	AI475900,  BC035081	400761	pT3T7-Pac		25	7	14		
14144	cDNA_clone	IMAGE:129375	Chemokine binding protein 2	CCBP2	Hs.24286	188	R12708,  NM_001296	1238	pT3T7-Pac	644	25	8	14		
14145	cDNA_clone	IMAGE:814119	DEAH (Asp-Glu-Ala-His) box polypeptide 8	DHX8	Hs.463105	188	AA465460,  NM_004941	1659	pT3T7-Pac	1343	25	9	14		
14146	cDNA_clone	IMAGE:2322396	Nuclear transport factor 2-like export factor 2	NXT2	Hs.25010	188	AI682474,  NM_018698	55916	pT3T7-Pac		25	10	14		
14147	cDNA_clone	IMAGE:1679942	Sterile alpha motif domain containing 4	SAMD4	Hs.98259	188	AI146610,  NM_015589	23034	pT3T7-Pac		25	11	14		
14148	cDNA_clone	IMAGE:1687138	Histone 1, H2am	HIST1H2AM	Hs.134999	188	AI095013,  NM_003514	8336	pT3T7-Pac		25	12	14		
14149	cDNA_clone	IMAGE:2467666	Ribosomal protein S13	RPS13	Hs.446588	188	AI937340,  NM_001017	6207	pT3T7-Pac		25	13	14		
14150	cDNA_clone	IMAGE:2064497	Natural killer-tumor recognition sequence	NKTR	Hs.529509	188	AI382982,  NM_001012651	4820	pT3T7-Pac		25	14	14		
14151	cDNA_clone	IMAGE:2065676	Rab9 effector protein with kelch motifs	RAB9P40	Hs.19012	188	NM_005833	10244	pT3T7-Pac		25	15	14		
14152	cDNA_clone	IMAGE:2313921	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa	NDUFB3	Hs.109760	188	AI675527,  NM_002491	4709	pT3T7-Pac		25	16	14		
14153	cDNA_clone	IMAGE:2314197	Interferon stimulated exonuclease gene 20kDa-like 2	FLJ12671	Hs.301904	188	AI676033,  NM_030980	81875	pT3T7-Pac		25	17	14		
14154	cDNA_clone	IMAGE:855389	Transforming, acidic coiled-coil containing protein 1	TACC1	Hs.279245	188	AA664006,  NM_006283	6867	pBluescriptSK-	1393	25	18	14		
14155	cDNA_clone	IMAGE:609626	Kinesin family member 5B	KIF5B	Hs.327736	188	AA180004,  NM_004521	3799	pBluescriptSK-	662	25	19	14		
14156	cDNA_clone	IMAGE:429387	Chimerin (chimaerin) 2	CHN2	Hs.151880	188	AA007394,  NM_004067	1124	pT3T7-Pac	1393	25	20	14		
14157	cDNA_clone	IMAGE:511719	Zinc finger with KRAB and SCAN domains 1	ZKSCAN1	Hs.423725	188	AA122382,  NM_003439	7586	pBluescriptSK-	1500	25	21	14		
14158	cDNA_clone	IMAGE:592594	Leucine-rich repeats and immunoglobulin-like domains 1	LRIG1	Hs.518055	188	AA159578,  NM_015541	26018	pBluescriptSK-	1371	25	22	14		
14159	cDNA_clone	IMAGE:731136	RNA binding motif protein 14	RBM14	Hs.11170	188	AA417309,  NM_006328	10432	pT3T7-Pac	728	25	23	14		
14160	cDNA_clone	IMAGE:897576	Transcription factor B2, mitochondrial	TFB2M	Hs.7395	188	AA496828,  NM_022366	64216	1pSPORT1	700	25	24	14		
14161	cDNA_clone	IMAGE:2075241	N/A	N/A	N/A	188	AI540165	N/A	pT3T7-Pac		25	1	15		
14162	cDNA_clone	IMAGE:290560	Polyribonucleotide nucleotidyltransferase 1	PNPT1	Hs.388733	188	N62372,  NM_033109	87178	pT3T7-Pac	1225	25	2	15		
14163	cDNA_clone	IMAGE:290443	Collagen, type IV, alpha 3 (Goodpasture antigen) binding protein	COL4A3BP	Hs.270437	188	N62348,  NM_005713	10087	pT3T7-Pac	1129	25	3	15		
14164	cDNA_clone	IMAGE:823794	NIMA (never in mitosis gene a)-related kinase 3	NEK3	Hs.409989	188	AA490263,  NM_002498	4752	pT3T7-Pac	1697	25	4	15		
14165	cDNA_clone	IMAGE:760231	Ubiquitin specific peptidase 9, X-linked (fat facets-like, Drosophila)	USP9X	Hs.77578	188	AA426237,  NM_004652	8239	pT3T7-Pac	1159	25	5	15		
14166	cDNA_clone	IMAGE:140150	Similar to 60S ribosomal protein L17 (L23)	N/A	Hs.28664	188	R67666,  BX377256	392208	pT3T7-Pac	820	25	6	15		
14167	cDNA_clone	IMAGE:140299	CDNA FLJ46799 fis, clone TRACH3031678, highly  similar to Natural resistance-associated macrophage protein 2	N/A	Hs.570598	188	R66922,  AK128640	N/A	pT3T7-Pac	1000	25	7	15		
14168	cDNA_clone	IMAGE:486607	Ubiquitin-conjugating enzyme E2E 1 (UBC4/5 homolog, yeast)	UBE2E1	Hs.164853	188	AA044025,  NM_003341	7324	pT3T7-Pac	931	25	8	15		
14169	cDNA_clone	IMAGE:271102	Copper chaperone for superoxide dismutase	CCS	Hs.502917	188	N30404,  NM_005125	9973	pT3T7-Pac	823	25	9	15		
14170	cDNA_clone	IMAGE:503689	Transcribed locus, moderately similar to XP_209041.2 PREDICTED: similar to KIAA1503 protein [Homo sapiens]	N/A	Hs.110470	188	AA131571,  BQ934520	N/A	pT3T7-Pac	961	25	10	15		
14171	cDNA_clone	IMAGE:347373	Transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)|Transcription elongation factor B (SIII), polypeptide 1 (15kDa, elongin C)	TCEB1|TCEB1	MULTIPLE: Hs.533437|Hs.554594	188	W81685	6921|6921	pT3T7-Pac	728	25	11	15		
14172	cDNA_clone	IMAGE:377152	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)	NDUFS4	Hs.528222	188	AA055101,  NM_002495	4724	pT3T7-Pac	961	25	12	15		
14173	cDNA_clone	IMAGE:1336262	ADAM metallopeptidase domain 10	ADAM10	Hs.172028	188	AA872057,  NM_001110	102	pT3T7-Pac	1343	25	13	15		
14174	cDNA_clone	IMAGE:281706	BTB (POZ) domain containing 7	BTBD7	Hs.525549	188	N48062,  NM_001002860	55727	pT3T7-Pac	1145	25	14	15		
14175	cDNA_clone	IMAGE:1049281	Transcribed locus	N/A	Hs.446169	188	AA620755,  DB024222	N/A	pT3T7-Pac	758	25	15	15		
14176	cDNA_clone	IMAGE:1056170	Hypothetical protein FLJ35821	FLJ35821	Hs.112930	188	AA620994,  NM_152589	160419	pT3T7-Pac	2000	25	16	15		
14177	cDNA_clone	IMAGE:1056252	Transcribed locus	N/A	Hs.559356	188	AA621062,  AW269528	N/A	pT3T7-Pac	674	25	17	15		
14178	cDNA_clone	IMAGE:288681	Neuronal guanine nucleotide exchange factor	NGEF	Hs.97316	188	N62403,  NM_019850	25791	pT3T7-Pac	758	25	18	15		
14179	cDNA_clone	IMAGE:31811	Formin-like 2	FMNL2	Hs.149566	188	R41724,  NM_001004421	114793	LafmBA	2000	25	19	15		
14180	cDNA_clone	IMAGE:47481	C-type lectin domain family 2, member B	CLECSF2	Hs.85201	188	H11732,  NM_005127	9976	LafmBA	1817	25	20	15		
14181	cDNA_clone	IMAGE:50175	LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae)	LSM4	Hs.515255	188	H17486,  NM_012321	25804	LafmBA	1176	25	21	15		
14182	cDNA_clone	IMAGE:383958	SH3-domain GRB2-like 3	N/A	Hs.458285	188	AA702728,  AK090412	401131; 375010; 6457	pT3T7-Pac	1197	25	22	15		
14183	cDNA_clone	IMAGE:383868	Microtubule-associated protein, RP/EB family, member 2	MAPRE2	Hs.532824	188	AA704387,  NM_014268	10982	pT3T7-Pac	728	25	23	15		
14184	cDNA_clone	IMAGE:2018403	Transcribed locus	N/A	Hs.157866	188	AI362923,  AI939575	N/A	pT3T7-Pac		25	24	15		
14185	cDNA_clone	IMAGE:80707	Sperm associated antigen 7	SPAG7	Hs.90436	188	T57851,  NM_004890	9552	pBluescriptSK-	1355	25	1	16		
14186	cDNA_clone	IMAGE:138444	Phytanoyl-CoA hydroxylase interacting protein-like|Family with sequence similarity 13, member C1	PHYHIPL|FAM13C1	MULTIPLE: Hs.499704|Hs.499705	188	R68272	84457; 220965|220965	pT3T7-Pac	1768	25	2	16		
14187	cDNA_clone	IMAGE:51700	RALBP1 associated Eps domain containing 2	REPS2	Hs.186810	188	H22853,  NM_004726	9185	LafmBA	1888	25	3	16		
14188	cDNA_clone	IMAGE:135713	Cytochrome P450, family 19, subfamily A, polypeptide 1	CYP19A1	Hs.511367	188	R32427,  NM_031226	1588; 130074	pT3T7-Pac	878	25	4	16		
14189	cDNA_clone	IMAGE:79565	Hypothetical protein FLJ22662	FLJ22662	Hs.131933	188	T62854,  NM_024829	79887	pBluescriptSK-	956	25	5	16		
14190	cDNA_clone	IMAGE:842848	Neural precursor cell expressed, developmentally down-regulated 4-like	NEDD4L	Hs.185677	188	AA489302,  NM_015277	23327	pBluescriptSK-	1906	25	6	16		
14191	cDNA_clone	IMAGE:839888	Fibroblast growth factor (acidic) intracellular binding protein	FIBP	Hs.7768	188	AA490046,  NM_198897	9158	pBluescriptSK-	1046	25	7	16		
14192	cDNA_clone	IMAGE:743739	Protein kinase, cAMP-dependent, regulatory, type II, alpha	PRKAR2A	Hs.517841	188	AA634287,  NM_004157	5576	pT3T7-Pac	700	25	8	16		
14193	cDNA_clone	IMAGE:163504	Transcribed locus	N/A	Hs.443670	188	H14193,  BX386098	N/A	pT3T7-Pac	2000	25	9	16		
14194	cDNA_clone	IMAGE:327239	Fraser syndrome 1	FRAS1	Hs.369448	188	AA284307,  NM_025074	80144	pT3T7-Pac	853	25	10	16		
14195	cDNA_clone	IMAGE:810945	Sorting nexin 5	SNX5	Hs.316890	188	AA459618,  NM_152227	27131	pT3T7-Pac	636	25	11	16		
14196	cDNA_clone	IMAGE:320602	Transcribed locus	N/A	Hs.553244	188	W31389,  AA042860	N/A	pT3T7-Pac	1732	25	12	16		
14197	cDNA_clone	IMAGE:321837	Hypothetical LOC389440	N/A	Hs.32804	188	W37337,  BQ233378	389440	pT3T7-Pac	924	25	13	16		
14198	cDNA_clone	IMAGE:183602	Keratin 14 (epidermolysis bullosa simplex, Dowling-Meara, Koebner)	KRT14	Hs.355214	188	H44127,  NM_000526	3861	pT3T7-Pac	1383	25	14	16		
14199	cDNA_clone	IMAGE:184022	Amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65)	APBB1	Hs.372840	188	H28119,  NM_001164	322	pT3T7-Pac	1574	25	15	16		
14200	cDNA_clone	IMAGE:221828	Kinesin family member 1A	KIF1A	Hs.516802	188	H92234,  NM_004321	547	pT3T7-Pac	1328	25	16	16		
14201	cDNA_clone	IMAGE:487831	Hypothetical protein LOC162073	LOC162073	Hs.530899	188	AA045399,  NM_001034841	162073	pT3T7-Pac	1440	25	17	16		
14202	cDNA_clone	IMAGE:195557	LCHN protein|Multiple substrate lipid kinase	LCHN|MuLK	MULTIPLE: Hs.521240|Hs.561658	188	R91823	57189|55750	pT3T7-Pac	1253	25	18	16		
14203	cDNA_clone	IMAGE:194811	Dimethylarginine dimethylaminohydrolase 1	DDAH1	Hs.379858	188	R89765,  NM_012137	23576	pT3T7-Pac	853	25	19	16		
14204	cDNA_clone	IMAGE:41424	Alanine-glyoxylate aminotransferase 2-like 1	AGXT2L1	Hs.106576	188	R56793,  NM_031279	64850	LafmBA	1697	25	20	16		
14205	cDNA_clone	IMAGE:52618	Calcium channel, voltage-dependent, L type, alpha 1C subunit	CACNA1C	Hs.567244	188	H29303,  NM_000719	775	LafmBA	1768	25	21	16		
14206	cDNA_clone	IMAGE:811126	ADP-ribosylation factor-like 4C	ARL7	Hs.111554	188	AA485683,  NM_005737	10123	pT3T7-Pac	500	25	22	16		
14207	cDNA_clone	IMAGE:2075058	Hypothetical protein FLJ13848	FLJ13848	Hs.523753	188	AI538555,  NM_024771	79829	pT3T7-Pac		25	23	16		
14208	cDNA_clone	IMAGE:2075179	DEAH (Asp-Glu-Ala-His) box polypeptide 9	DHX9	Hs.191518	188	AI540121,  NM_001357	1660	pT3T7-Pac		25	24	16		
14209	cDNA_clone	IMAGE:1854276	Submaxillary gland androgen regulated protein 3 homolog B (mouse)	PROL3	Hs.2207	188	AI251734,  NM_006685	10879; 26952	pT3T7-Pac		25	1	17		
14210	cDNA_clone	IMAGE:450713	PFTAIRE protein kinase 1	PFTK1	Hs.430742	188	AA704460,  NM_012395	5218	pT3T7-Pac	1046	25	2	17		
14211	cDNA_clone	IMAGE:233550	Transmembrane BAX inhibitor motif containing 4	CGI-119	Hs.505934	188	H78462,  NM_016056	51643	pT3T7-Pac	797	25	3	17		
14212	cDNA_clone	IMAGE:703844	Zinc finger protein 588	ZNF588	Hs.50216	188	AA278839,  NM_016220	51427	pT3T7-Pac	1500	25	4	17		
14213	cDNA_clone	IMAGE:451905	Structural maintenance of chromosomes flexible hinge domain containing 1	KIAA0650	Hs.8118	188	AA706967,  AB014550	23347	pT3T7-Pac	1732	25	5	17		
14214	cDNA_clone	IMAGE:32080	PR domain containing 10	PRDM10	Hs.275086	188	R42665,  NM_020228	56980	LafmBA	1500	25	6	17		
14215	cDNA_clone	IMAGE:32206	KIAA0774	KIAA0774	Hs.507630	188	R17357,  NM_001033602	23281	LafmBA	1434	25	7	17		
14216	cDNA_clone	IMAGE:50572	Potassium large conductance calcium-activated channel, subfamily M, beta member 4	KCNMB4	Hs.525529	188	H16923,  NM_014505	27345	LafmBA	1176	25	8	17		
14217	cDNA_clone	IMAGE:50586	KIAA1545 protein	KIAA1545	Hs.411138	188	H17619,  AB046765	57666	LafmBA	1084	25	9	17		
14218	cDNA_clone	IMAGE:448941	N/A	N/A	N/A	188	AA777791	N/A	pT3T7-Pac	1225	25	10	17		
14219	cDNA_clone	IMAGE:448957	LOC441206	N/A	Hs.568309	188	AA777809,  DA573115	441206	pT3T7-Pac	1000	25	11	17		
14220	cDNA_clone	IMAGE:858679	PHD finger protein 6	PHF6	Hs.356501	188	AA778998,  NM_032458	84295	pBluescriptSK-	2000	25	12	17		
14221	cDNA_clone	IMAGE:855392	Cytochrome b-5	CYB5	Hs.465413	188	AA663996,  NM_001914	1528	pBluescriptSK-	965	25	13	17		
14222	cDNA_clone	IMAGE:2163851	Calcium/calmodulin-dependent protein kinase (CaM kinase) II alpha	CAMK2A	Hs.143535	188	AI589790,  NM_015981	815	pT3T7-Pac		25	14	17		
14223	cDNA_clone	IMAGE:376217	5'-nucleotidase, cytosolic II-like 1	NT5C2L1	Hs.520341	188	AA039546,  NM_152729	221294	pT3T7-Pac	931	25	15	17		
14224	cDNA_clone	IMAGE:325015	Chromosome 7 open reading frame 23	C7orf23	Hs.196129	188	W48838,  NM_024315	79161	pT3T7-Pac	1310	25	16	17		
14225	cDNA_clone	IMAGE:178950	V-raf murine sarcoma 3611 viral oncogene homolog	ARAF	Hs.446641	188	H48153,  NM_001654	369	pT3T7-Pac	931	25	17	17		
14226	cDNA_clone	IMAGE:2271298	Chromosome 19 open reading frame 7	C19orf7	Hs.104661	188	AI690086,  AB028987	23211	pT3T7-Pac		25	18	17		
14227	cDNA_clone	IMAGE:2124107	Uroplakin 1A	UPK1A	Hs.159309	188	AI633692,  NM_007000	11045	pT3T7-Pac		25	19	17		
14228	cDNA_clone	IMAGE:2125095	Zinc finger protein 345	ZNF345	Hs.362324	188	AI433802,  NM_003419	25850	pT3T7-Pac		25	20	17		
